"22nd Cross Ejipura, Bangalore","22nd Cross Road, Gowda Muniswamy Garden, Ejipura, Bangalore, Karnataka 560095, India",12.946538,77.627361,5,200
"Abbigere, Bangalore","Abbigere, Bangalore, Karnataka, India",13.071019,77.526141,3,200
"Abbigere Cross, Bangalore","5th Cross Street, MEI Employees Housing Colony, Bangalore, Karnataka 560073, India",13.059622,77.505385,5,200
"Abbigere Dinne, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Abhiman Studio, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Adugodi, Bangalore","Adugodi, Bangalore, Karnataka, India",12.943882,77.609219,3,200
"Aduru Anekal, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Aduru Maragondanahalli, Bangalore","Maragondanahalli Lake, Bangalore, Karnataka",13.04719,77.685823,3,200
"AECS Layout Kudlu, Bangalore","AECS Layout, Singasandra, Bangalore, Karnataka 560068, India",12.886486,77.649317,3,200
"AGS Office, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Akkipete Devanahalli, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Aluru, Bangalore","Makali Aluru Main Road, Bangalore, Karnataka 562123, India",13.070794,77.457163,5,200
"Ambedkar Institute Of Technology, Bangalore","Dr. Ambedkar Institute Of Technology, Nagarabhavi, Bangalore, Karnataka 560056, India",12.963534,77.505906,3,200
"Anchemuskuru, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Anil Kumble Circle, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Annekaranahalli, Bangalore","Annekaranahalli, Karnataka 562201, India",12.87397,77.27356,3,200
"Arabic College, Bangalore","Arabic College, Kamraj Nagar, HBR Layout, Bangalore, Karnataka 560045, India",13.030358,77.622467,3,200
"Arakere Doddaballapura Road, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Arakere Gate Doddaballapura Road, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Arehalli Attibele, Bangalore","Attibele - Anekal Road, Karnataka, India",12.757756,77.762473,5,200
"Arehalli Gate Utharahalli, Bangalore","Uttarahalli Main Road, Bangalore, Karnataka 560061, India",12.90761,77.547106,5,200
"Arenuru, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"ASC Center, Bangalore","ASC Centre and College, MEG, Victoria Lay Out, Bangalore, Karnataka 560007, India",12.967468,77.618708,3,200
"Athimgere Gate, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Attibele Hosur Road, Bangalore","Hosur Road",12.77851,77.771607,5,200
"Attibele Sulibele, Bangalore","Attibele Cross Bus Stop, National Highway 207, Attibele, Karnataka 562129, India",13.167832,77.79376,3,200
"Attiguppe, Bangalore","Attiguppe, Bangalore, Karnataka, India",12.959791,77.52898,3,200
"Atturu, Bangalore","Atturu, Yelahanka New Town, Bangalore, Karnataka, India",13.105611,77.563375,3,200
"Atturu Hosakote, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Austin Town, Bangalore","Austin Town, Old Race Course Road, Elagondanpalya, Victoria Layout, Bangalore, Karnataka 560047, India",12.961636,77.613305,3,200
"B Channasandra, Bangalore","B Channasandra, Ramamurthinagar Main Road, Govindpura, Dooravani Nagar, Bangalore, Karnataka 560016, India",13.011286,77.663098,3,200
"Bakery Ganapathi Pura, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Balagaranahalli Gate, Bangalore","Balagaranahalli Road, Balagaranahalli, Karnataka 562107, India",12.784829,77.736028,5,200
"Bande Inorapalya, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Bangalore University Administrative Block, Bangalore","Administrative Block, Bangalore University, Gandhi Marg, Gnana Bharathi, Bangalore, Karnataka 560056, India",12.950263,77.502054,3,200
"Bangalore University Gate Mysore Road, Bangalore","Mysore Road, Kenchenhalli, RR Nagar, Bangalore, Karnataka 560056, India",12.935503,77.512947,3,200
"Bangalore University Ladies Hostel , Bangalore","Girls Hostel Road, Dr. Ambedkar Institute Of Technology, BDA Layout, Nagarabhavi, Bangalore, Karnataka 560056, India",12.964295,77.505684,5,200
"Bangalore University Library, Bangalore","University Library, Bangalore University, Gnana Bharathi, Bangalore, Karnataka 560056, India",12.944656,77.50501,3,200
"BEML Complex, Bangalore","J J Complex, Varthur Main Road, Anand Nagar, Marathahalli, Bangalore, Karnataka 560037, India",12.957022,77.702404,3,200
"Bettahalasuru, Bangalore","Bettahalasur Railway Station, Bangalore, Karnataka 562157, India",13.166022,77.604352,3,200
"Bettahalasuru cross, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Bharath Nagara 1st Phase, Bangalore","Bharath, Rajiv Gandhi Nagar, HSR Layout, Bangalore, Karnataka 560102, India",12.906628,77.63082,3,200
"Bharoka Steel, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"BHEL Layout Cross, Bangalore","Plot No S910, 13th Cross, 60 feet main road, IInd Phase, Bharat Nagar, Bangalore, Karnataka 560091, India",12.978328,77.476766,3,200
"Bidaraguppe, Bangalore","Bidaraguppe, Karnataka, India",12.806113,77.785973,3,200
"Biscuit Factory Mysore Road, Bangalore","Mysore Road, Bangalore, Karnataka, India",12.910398,77.484065,5,200
"Bommasandra Indl Area, Bangalore","Bommasandra Industrial Area, Bangalore, Karnataka, India",12.816192,77.685107,3,200
"Bommasandra Indl Area 4th Cross, Bangalore","4th Cross Road, Kammasandra, Electronics City, Bangalore, Karnataka 560100, India",12.837063,77.692379,5,200
"BPL Arekere, Bangalore","BPL, BG Road, Syndicate Bank Colony, Omkar Nagar, Arakere, Bangalore, Karnataka 560076, India",12.886347,77.596343,3,200
"brigade gateway, Bangalore","Brigade Gateway Apartments, Brigade Gateway Road, Subramanyanagar, Rajajinagar, Bangalore, Karnataka 560055, India",13.010957,77.557285,3,200
"Brigade Millenium, Bangalore","Cassia Block, Main Road, Nataraja Layout, Arakere, Bangalore, Karnataka 560078, India",12.891491,77.58227,3,200
"Canara Bank ISRO Layout, Bangalore","ISRO Layout Lake, 5th Stage, Subramanyapura, Bangalore, Karnataka 560078",12.897663,77.554598,3,200
"CBI Office Ganganagara, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Chamarajpete, Bangalore","Chamarajpet, Bangalore, Karnataka, India",12.955802,77.563375,3,200
"Channasandra BEML th Stage, Bangalore","BEML 5th Stage Bus Stop, 5th Stage, RR Nagar, Bangalore, Karnataka 560098, India",12.906735,77.521784,3,200
"Chikka Adugodi, Bangalore","Chikka Adugodi, Sadduguntepalya, Bangalore, Karnataka 560029, India",12.928044,77.610293,3,200
"Chokkanahalli Cross Dibbur, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Church Kengeri Satellite Town, Bangalore","Church, 6th Main Road, Stage I, Kengeri Satellite Town, Bangalore, Karnataka 560060, India",12.920256,77.481063,3,200
"City Light Apartment, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Cunningham Road, Bangalore","Cunningham Road, Bangalore, Karnataka, India",12.989646,77.592792,5,200
"Devalapura, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Double Road BEML Layout, Bangalore","Double Road Bus Station, Jawaharlal Nehru Road, Sachidananda Nagar, RR Nagar, Bangalore, Karnataka 560098, India",12.914656,77.520585,3,200
"E Muthasandra, Bangalore","Muthasandra, Karnataka, India",12.928646,77.793838,3,200
"East railway station, Bangalore","Bangalore East Railway Station, Pottery Road, Frazer Town, Bangalore, Karnataka 560005, India",13.00127,77.61826,3,200
"Echala Mara Vidyaranyapura, Bangalore","Vidyaranyapura, Bangalore, Karnataka, India",13.075422,77.559078,3,200
"Ejipura, Bangalore","Ejipura, Bangalore, Karnataka, India",12.942621,77.627122,3,200
"Elgin Flour Mill, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Elthore Uganawadi, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Embassy Group, Bangalore","Confident Group, 6th Cross Road, Koramangala 6 Block, Koramangala, Bangalore, Karnataka 560095, India",12.93797,77.623564,3,200
"EMC2, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Escorts Yelahanka Road, Bangalore","Road, BSF Campus, Yelahanka, Bangalore, Karnataka 560063, India",13.121493,77.607986,5,200
"Eshwara Layout, Bangalore","Eshwara Layout, Indira Nagar, Bangalore, Karnataka, India",12.975457,77.634282,3,200
"Eshwari Form, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Eshwari Nagara , Bangalore","Eshwari Medicals, Srinivasa Nagar, Banashankari, Bangalore, Karnataka 560050, India",12.932391,77.55602,3,200
"ESI Garudachar Palya, Bangalore","ESI, KIADB Mahadevapura, Hudi, Industrial Area, Hoodi, Bangalore, Karnataka 560048, India",12.99251,77.706396,3,200
"Gandhi Bhavan, Bangalore","Gandhi Bhavan, Kumara Park East, Seshadripuram, Bangalore, Karnataka 560001, India",12.987898,77.580233,3,200
"Gangamma Circle, Bangalore","Gangamma Circle, HMT Estate, 2nd Stage, Bangalore, Karnataka 560015, India",13.056769,77.546741,3,200
"Geddalapura, Bangalore","Siddapur, Whitefield, Bangalore, Karnataka, India",12.952583,77.732332,3,200
"GKW, Bangalore","GKW Layout, Vijayanagar, Bangalore, Karnataka 560040, India",12.967224,77.529338,3,200
"Glass Factory Tanary Road, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Gowdana Palya Uttarahalli Road, Bangalore","Gowdanapalya Bus Stop, Subramanya Pura Road, Telecom Layout, Padmanabha Nagar, Bangalore, Karnataka 560061, India",12.911586,77.555725,3,200
"Gulaka Malai, Bangalore","Gulakamale, Karnataka, India",12.797559,77.530413,3,200
"HAL Main Gate, Bangalore","Main Road, Bangalore, Karnataka",12.975298,77.669015,5,200
"Hanumantha Nagara Ward Office, Bangalore","Bangalore Water Supply and Sewage Board Tank/Office, Banashankari Stage II, Banashankari, Bangalore, Karnataka 560070",12.924715,77.56942,3,200
"HBR Layout 1st Stage, Bangalore","1st stage, HBR Layout, Bangalore, Karnataka 560043, India",13.031811,77.626943,3,200
"Hesaraghatta TB, Bangalore","T.B Cross, Hesaraghatta, Karnataka, India",13.13041,77.484896,3,200
"HMT Auditorium, Bangalore","Auditorium 11, Orion Mall, Subramanyanagar, Rajajinagar, Bangalore, Karnataka 560055, India",13.010815,77.55527,3,200
"I Basapura, Bangalore","Basapura, Bangalore, Karnataka, India",12.865649,77.656476,3,200
"IAF, Bangalore","IAF Bus Stop, National Highway 7, Yelahanka Airforce Base, Yelahanka, Bangalore, Karnataka 560063, India",13.131402,77.615093,3,200
"IAF Bellary Road, Bangalore","Bellary Road, Bangalore, Karnataka, India",13.057311,77.593497,5,200
"IAF Gate, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Ibbaluru Sarjapura Road, Bangalore","Govt Higher Primary School, Ibbaluru, Iblur Village, Bellandur, Bangalore, Karnataka 560103, India",12.921283,77.66337,3,200
"Ichanguru, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Ideal Homes Raja Rajeshwari Nagara, Bangalore","Ideal Homes Society, 24th Cross Road, Ideal Homes Layout, Kenchenhalli, RR Nagar, Bangalore, Karnataka 560098, India",12.929752,77.512222,3,200
"IGate ITPL Road, Bangalore","iGate Bus Stop, Road Number 2, KIADB Export Promotion Industrial Area, Whitefield, Bangalore, Karnataka 560048, India",12.977349,77.718889,3,200
"Iggluru, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Ilyas Nagar, Bangalore","Ilyas Nagar, Kumaraswamy Layout, Bangalore, Karnataka 560078, India",12.905982,77.569823,3,200
"Inchara Hotel J P Nagara 5th Phase, Bangalore","5th Phase, Bangalore, Karnataka, India",12.900556,77.589164,3,200
"Income Tax Layout, Bangalore","Income Tax Layout, Bennigana Halli, Bangalore, Karnataka 560033, India",12.997179,77.656297,3,200
"Indalabele Attibele, Bangalore","Sarjapura - Attibele Road, Karnataka, India",12.790765,77.776173,5,200
"India Garage Vannar Peth Road, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Indian Air Force, Bangalore","Air Force Area, Domlur, Bangalore, Karnataka, India",12.964016,77.631418,3,200
"Indian Oil Maruthi Seva Nagara, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Infosys Parking Lot, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"ISKCON Temple, Bangalore","Iskcon Temple, Chord Road, Rajajinagar, Bangalore, Karnataka 560010, India",13.009962,77.551091,3,200
"Islampura Nelamangala, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Isolation Hospital, Bangalore","Isolation Hospital, New Baiyyappanahalli, Sarvagna Nagar, Bangalore, Karnataka 560038, India",12.986682,77.64445,3,200
"ISRO Layout, Bangalore","ISRO Layout, Bangalore, Karnataka 560078, India",12.898373,77.55836,3,200
"ISRO Quarters, Bangalore","ISRO Quarters, Defence Colony, Domlur, Bangalore, Karnataka, India",12.970361,77.634819,3,200
"Isuvanahalli, Bangalore","Isuvanahalli, Karnataka 562132, India",13.195059,77.341057,3,200
"ITC Devanahalli Road, Bangalore","Devanahalli, Southegowdanahalli, Karnataka 562110, India",13.243513,77.709209,3,200
"ITC Maruthi Sevanagar, Bangalore","ITC, Jeevanhalli, Maruthi Sevanagar, Bangalore, Karnataka 560005, India",12.997543,77.625167,3,200
"ITPL, Bangalore","ITPL, ITPL Main Road, Kadugodi Industrial Area, Bangalore, Karnataka 560066, India",12.987565,77.737128,3,200
"ITPL Back Gate, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Ittamadu, Bangalore","Ittamadu, Banashankari, Bangalore, Karnataka, India",12.923097,77.544029,3,200
"Ittamadu Bidadi, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Ittamadu Utharahalli, Bangalore","Uttarahalli, Ramanjaneyanagar, Uttarahalli, Bangalore, Karnataka 560061, India",12.908497,77.538333,3,200
"Ittanguru Sarjapura, Bangalore","Sarjapur, Bangalore, Karnataka 562125, India",12.857737,77.786311,3,200
"Ittkalapura Cross Rajanukunte, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Ittkalapura Rajanukunte, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Ivara Kandapura, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Jakkur Aerodrum, Bangalore","Bangalore-Hyderabad Highway",15.263653,77.766664,5,200
